the_geom,cartodb_id,county,economic_region,wia_region
0106000020E6100000010000000103000000010000001F000000D175E107E7F554C046718E3A3A404140416150A6D1F554C0F6EB4E779E4241402786E464E2F454C07939ECBE634241401C261AA4E0F454C039747ADE8D434140ED116A8654F654C0EDD3F1988144414075E107E753F654C0F1D93A38D845414002F04FA912F754C0D2FBC6D79E45414025E659492BF754C0A88B14CAC24D41402504ABEAE5F754C009FCE1E7BF4F41400038F6ECB9F754C0AF40F4A44C544140FD98D6A6B1F654C09DF529C764574140BB9D7DE541F654C044FB58C16F5B41403596B036C6FA54C09563B2B8FF5C4140D482177D05FD54C07AFEB4519D5C414037A1100187FF54C0D21A834E0857414051A39064560155C02ACAA5F10B55414062F71DC3630255C01494A2957B514140EC32FCA71B0455C01092054CE0524140BE45274BAD0755C08BE07F2BD953414026016A6AD90855C00ABABDA4315241408E01D9EBDD0955C043ACFE08C3524140029EB470590C55C0B7B585E7A54C4140B6BDDD921C0C55C07F349C32374541402EE6E786A60755C0B685E7A5623D4140111D0247020755C0A437DC476E3D4140AC014A438D0655C0BF60376C5B3C4140143E5B07070755C02A37514B733B414012BC218D0AFE54C07C992842EA344140B3B27DC85BF854C0E2512AE1093D414086713788D6F554C045132862113F4140D175E107E7F554C046718E3A3A404140,93,Lumpkin,2,2
0106000020E61000000100000001030000000100000013000000679AB0FD642E55C051BF0B5BB3113F40876A4AB20E2955C051616C21C8113F40522CB7B41A2955C029965B5A0D153F405706D506272255C07C3CF4DDAD143F40A0BFD023462155C000A3CB9BC3413F4095D39E92732855C0833463D174423F407764AC36FF2A55C0EDF5EE8FF7423F403DB7D095082B55C03FBFEFDFBC403F40BA44F5D6C02B55C0F255F2B1BB403F4049809A5AB62B55C0153944DC9C423F40800F5EBBB42C55C068AA27F38F423F4010CD3CB9A62C55C0A8DE1AD82A413F4066A032FE7D2E55C0747CB43863403F4049A12C7C7D2E55C0516B9A779C423F40AB9509BFD42F55C0EACE13CFD9423F4014967840D92F55C012A0A696AD413F40993FA6B5693A55C09BC0745AB7413F40F0FD0DDAAB3A55C0B5A2CD716E133F40679AB0FD642E55C051BF0B5BB3113F40,100,Miller,10,17
0106000020E6100000010000000103000000010000002900000087C1FC15320B55C06FF25B74B21C404010ECF82F100855C07A1C06F3571C4040029EB470590855C08B506C054D1740401AE0826C590655C0DBDFD91EBD174040494C50C3B70255C0D68D7747C6164040F5D555815A0155C05227A089B017404093020B60CAFD54C02DEBFEB1101F40403C32569BFFF954C09B374E0AF3224040B6BC72BD6DF954C0C648F60835254040A7B1BD16F4F554C0FF1F274C182540408257CB9D99F554C0861C5BCF102C4040554CA59F70F654C0029B73F04C2C40401DE4F56052F654C03C4F3C670B3040407863416150F554C01711C5E40D304040E8BD310400F554C0BBB7223141374040DFF94509FAF554C0584DD7135D3740407A1A3048FAF554C02EFEB627483A4040F31C91EF52F954C0A6D590B8C73E40407895B54DF1F954C006F4C29D0B3D4040AC4B8DD0CFFA54C04F1F813FFC3C4040A839799109FA54C037BD8BF7E34040406362F3716DFB54C02D095053CB40404099F4F75278FB54C08F8D40BCAE3F4040FDB5BC72BDFE54C069E388B5F84040406347E350BFFE54C0711C78B5DC3F4040397EA834620055C036EA211ADD3F4040E71C3C139A0055C078279F1EDB3E4040D0B9DBF5D20155C0D061BEBC003F4040ABCC94D6DF0155C0BBD573D2FB404040481ADCD6160355C098DC28B2D6404040E0641BB8030355C04087F9F2024240408F87BEBB950455C0EE1F0BD121424040D8614CFA7B0455C059C345EEE9404040F56393FC880655C07EAA0A0DC44040408A05BEA25B0C55C0ACE4637781324040BDFA78E8BB0F55C05E4D9EB29A324040AD31E884D00F55C09F17EE5C182F404061C1FD80071055C0C7629B5434264040B8019F1F460D55C0AD1402B9C4254040E8BB5B59A20D55C0FB7953910A1D404087C1FC15320B55C06FF25B74B21C4040,94,Macon,8,15
0106000020E61000000100000001030000000100000021000000EACA67791EBF54C0AC8C463EAF064140C70DBF9B6EC054C043DB3175570A4140F8C610001CC254C0A20C5531950C4140575EF23FF9C154C010070951BE0E4140B38EAA2688C454C08FE3874A231441407120240B98C654C0728A8EE4F2154140E814E46723C554C0ABB4C5353E1D4140B4571F0F7DC754C093DFA293A52241406ADAC534D3CA54C029AE2AFBAE1E41400375CAA31BD054C0BB2BBB60701F41403A94A12AA6D254C050C58D5BCC214140F65E7CD11ED554C015FDA199271F41404D327216F6D654C0BB438A01121D4140ED9DD15625D754C018AE0E80B81B41408675E3DD91D954C06E5166834C1A4140B1506B9A77D854C0175FB4C70B174140098849B890D754C0E7F9D34675164140C22FF5F3A6D654C07FDAA84E07124140878BDCD3D5D654C0605628D2FD0E4140223317B83CD854C0FDD5E3BED50A41404D62105839D854C0B5FB5580EF064140E5D4CE30B5D454C025E99AC93705414019C5724BABD254C02313F06B240141402DE3A6069AD054C0EA25C632FDFE40407DC6850321CF54C0933A014D84014140280B5F5FEBCD54C0381268B0A9FF404086764EB340C854C0AE49B7257205414085B35BCB64C654C05BCD3AE3FB024140AEA0698995C554C00C93A98251034140C1CAA145B6C354C0884A2366F6014140200BD12170C254C0A7CB6262F303414075CAA31B61C054C00DF96706F1034140EACA67791EBF54C0AC8C463EAF064140,95,Madison,5,9
0106000020E61000000100000001030000000100000034000000FD4FFEEE1D1B55C02786E464E2144040098CF50D4C1B55C0F75AD07B63164040923D42CD901A55C0BFF2203D45164040514B732B841A55C0A2410A9E42184040038F6FEF1A1B55C031B1F9B836184040CB290131091B55C028D6A9F23D1D4040B415FBCBEE1955C08EE55DF5801D40405C02F04FA91955C021020EA14A254040D56EBBD05C1A55C013B18861872540405D177E703E1A55C015E5D2F885274040E7FBA9F1D21855C06A4FC939B1274040B7D5AC33BE1855C0AE9FFEB3E6334040DC5ED218AD1855C0795C548B883640403AE466B8011A55C0C860C5A9D636404005FA449E241A55C0D4B66114043D4040EE5A423EE81A55C05FD1ADD7F43C404031444E5FCF1A55C0EBE6E26F7B3E40405531957EC21B55C09BAC510FD13E4040BC55D7A19A1B55C04A7CEE04FB41404063CA87A06A1C55C0DA756F45624240409E7AA4C16D1C55C002D6AA5D13444040904AB1A3711D55C04D2EC6C03A4440403D0AD7A3701D55C0747973B856454040EA78CC40651C55C0776682E15C454040B43A3943711C55C0E6A6CD380D474040B8A981E6731F55C05DF92CCF83474040B8A981E6731F55C0F29716F549464040E0BA6246782055C03CA583F57F464040E202D0285D2055C0A7936C753945404022E010AAD42155C0AABA473657454040A39410ACAA2155C0E5B33C0FEE4640400B444FCAA42255C0DF4735ECF7464040F1D4230D6E2255C0BF0B5BB395454040A2E8818FC12355C09E3F6D54A74540405AF0A2AF202555C05A80B6D5AC434040925D6919A92855C0B742588D254440403FC91D36912855C0A64412BD8C3E40404ED1915CFE2955C0E3C116BB7D3E404026AAB706B62955C01E335019FF1C4040812381069B2955C0840F255AF21C4040779FE3A3C52755C098DBBDDC271D404065FD6662BA2755C09AEAC9FCA31B4040B0CBF09F6E2655C04E7CB5A3381B4040C843DFDDCA2555C080F0A1444B184040FEB4519D0E2455C031CEDF8442184040DD94F25A092455C00FCEA78E55164040FC3905F9D92255C08FE3874A231640409757AEB7CD2255C05AD5928E7214404012C138B8742155C0CDAD105663134040C9923996772155C0DFFB1BB4571140409F8EC70C541B55C003CC7C073F114040FD4FFEEE1D1B55C02786E464E2144040,96,Marion,8,15
0106000020E61000000100000001030000000100000021000000FF04172B6A9654C07218CC5F21A94040664E97C5C49254C0693524EEB1AE4040ED444948A49454C0E162450DA6B1404014B01D8CD89454C0F25F200890B340408A0453CDAC9554C0DC847B65DEB44040F9BCE2A9479554C01DCC26C0B0B64040DD442DCDAD9654C0D26D895C70B8404083BF5FCC969654C0CC7F48BF7DB94040EB2E5052609854C0B341261939BB4040C2FC1532579854C0E964A9F57EBD40406A8313D1AF9954C00F7D772B4BC04040E1EF17B3259954C07E1AF7E637C44040DB19A6B6D49B54C05F402FDCB9C64040CC7D7214209B54C0742843554CCB404024607479739C54C04F7633A31FD140400BB8E7F9D39B54C0EE3CF19C2DD4404043C879FF1F9F54C044E048A0C1D24040D978B0C56EA154C08524B37A87D3404071E481C822A354C0C89750C1E1D14040C2F352B131A554C0AE80423D7DD24040FE03AC55BBA754C06F4562821AD04040753DD175E1A754C08D7A884677CE40406F61DD7877A954C0C23060C955CE4040EF1D3526C4A454C098C0ADBB79B8404055A0168387A354C068B27F9E06B64040D0D38041D2A254C01898158A74B14040BB287AE063A354C0FED30D1478AD4040EE5D83BEF4A054C029965B5A0DAD4040D41055F8339F54C074EE76BD34AB4040AEF36F97FD9D54C0355D4F745DAC40402D246074799C54C0E23D079623AC4040707D586FD49854C07A39ECBE63A84040FF04172B6A9654C07218CC5F21A94040,97,McDuffie,7,13
0106000020E6100000010000000103000000010000001B0000000723F609A06754C0348D261763743F40E8DB82A5BA6654C087855AD3BC733F40BEC11726536654C0FC4B5299626E3F4067F16261886454C03424EEB1F4653F40289CDD5A266354C018E8DA17D0633F404147AB5AD26254C05437177FDB5F3F40A585CB2A6C5C54C0634CFA7B29543F40B1A03028D35B54C0F65FE7A6CD503F40A8FE4124435A54C06E29E78BBD4F3F4037FC6EBA655754C01F7A522635583F400D198F52095454C0B0FF3A376D563F40D8F0F44A594D54C07F677BF486773F401C075E2D774C54C01150E10852813F40D7B969334E4F54C08D800A47908E3F40605B3FFD674F54C0A48D23D6E2A33F4076A8A624EB5054C0BBF770C971A73F40E5620CACE35354C07A2E5393E0A93F4005508C2C995554C0F1785A7EE0A63F40CF6740BD195C54C0FE463B6EF8A53F40F0FCA204FD5D54C0F82004E44BAC3F40666CE8667F5E54C0C49272F739B23F40DFDE35E84B5F54C0E3E13D0796B33F40B7F1272A1B6454C043FE99417C943F40DDB3AED1726A54C06F2F698CD6893F40E17D552E546954C017247D5A457F3F403A5B40683D6754C0980D32C9C8793F400723F609A06754C0348D261763743F40,98,McIntosh,12,20
0106000020E6100000010000000103000000010000001E0000003E7B2E53933655C067B62BF4C16E4040F22213F06B3555C02618CE35CC6E4040EBE3A1EF6E3555C0BAA46ABB096E4040E4F90CA8373055C09B1DA9BEF36D4040F1811DFF052C55C0C2C1DEC4906A4040A321E3512A2455C0996725ADF86A4040A54C6A68032055C0B4ACFBC7427040406614CB2DAD2055C0FDD8243FE2734040A0C1A6CEA32155C06AA0F99CBB754040E1B6B6F0BC2155C097FDBAD39D7B4040C45F9335EA2155C0A5F0A0D975854040030AF5F4112155C0EA556474408A4040F146E6913F2055C05323F433F58A404016D34CF73A2155C03E213B6F638D40408E210038F62055C0DDEA39E97D9140402D93E1783E2055C077D9AF3BDD954040E146CA16491F55C0A98427F4FA97404004AC55BB262055C02FA699EE759C404086AA984A3F2955C0BCE82B48339C404068B114C9572955C0D29FFD48119D4040E753C72AA52A55C0B3D30FEA229D40409831056B9C2A55C075779D0DF99B40400EA14ACD1E2C55C000C63368E89B40409DB29AAE272C55C0FD321823129D40409ACDE330982D55C0465ED6C4029D40403D2AFEEF882D55C07BF99D26339C4040315C1D00713555C0F644D7851F9C40408EB1135E823555C0EE04FBAF739740409C6516A1D83655C0992B836A839740403E7B2E53933655C067B62BF4C16E4040,99,Meriwether,4,8
0106000020E610000001000000010300000001000000130000009A94826E2F0755C0A6E7DD5850143F4038656EBE110055C0A3923A014D143F403C84F1D3B8FF54C0A274E95F92563F405A25581CCEFF54C078211D1EC2703F4050C422861D0955C06E3315E291703F407BF99D26330B55C00D4DD9E907653F400D350A49660C55C01953B0C6D9643F4070D234289A0C55C09B38B9DFA15C3F400D8CBCAC890E55C04DB9C2BB5C583F4028D6A9F23D1355C090A50F5D50533F404EB4AB90F21455C06EC2BD326F4D3F40920035B56C1655C07281CB63CD403F4062EFC517ED1855C04C94BDA59C3B3F40713AC956971955C01212691B7F323F405DFE43FAED1A55C0B360E28FA2323F402C4A09C1AA1F55C01CC87A6AF5213F4044132862112055C066D993C0E6143F40F549EEB0891755C014E3FC4D28143F409A94826E2F0755C0A6E7DD5850143F40,101,Mitchell,10,17
0106000020E610000001000000010300000001000000150000003D4679E6E50755C0056C0723F66B404038842A357BFE54C007EC6AF2946B404040C05AB56BFE54C0ECDD1FEF556D40402633DE567AFD54C013F241CF666D40400C5872158BFD54C0B2BAD573D26B4040684128EFE3F854C09FE1CD1ABC6B4040A12DE7525CED54C06E4DBA2D917940409BE8F35146EF54C013656F29E7874040292499D53BF354C065389ECF80904040C6866EF607F454C004FF5BC98E914040C5C8923996F454C021EA3E00A9954040EE79FEB451F454C0506EDBF7A89740405694128255F754C0D76B7A50509A4040CB2A6C06B80255C0BAC0E5B1669A4040AE2EA704C40155C0F2272A1BD69840407E022846960255C03D98141F9F96404068CA4E3FA80255C057056A3178784040B0FECF61BE0355C005FC1A49827840408AC058DFC00355C066A19DD32C764040D8D825AAB70755C00377A04E797640403D4679E6E50755C0056C0723F66B4040,102,Monroe,6,11
0106000020E610000001000000010300000001000000130000001E8B6D52D1A254C0C77E164B91F43F40A3409FC8939F54C02EC72B103DF13F40E4141DC9E59E54C026124C35B3F23F407A17EFC7ED9F54C0527C7C4276F63F407F2F8507CD9E54C01EBB0B9414F83F40E0D6DD3CD59B54C0705F07CE19234040C40AB77C249A54C045D95BCAF92C404059B9179815A954C054742497FF264040EA944737C2A954C0D3A3A99ECC254040E00D6954E0A854C0AD7FD767CE224040F7031E1840A954C006B64AB0382040406C223317B8A754C034DB15FA60154040A8AB3B16DBA654C00FBA84436F134040027FF8F9EFA754C0815A0C1EA60F4040F7C77BD5CAA654C075E789E76C0D4040724F57772CA654C005A3923A0103404046D26EF431A554C00F60915F3F004040EBC891CEC0A254C0C62AA5677AF93F401E8B6D52D1A254C0C77E164B91F43F40,103,Montgomery,9,16
0106000020E61000000100000001030000000100000011000000301004C8D0D154C0D9E6C6F484BD4040A034D42824D254C087FBC8AD49C14040778192020BD154C060C77F8120C64040AC70CB4752D454C0BDAAB35A60C94040F5B6990AF1D554C0E867EA758BCC4040187D0569C6D954C066D993C0E6D8404054C37E4FACDC54C0DAC70A7E1BDC4040BD6F7CED99DE54C0376DC66988E64040B8AE9811DEE054C0EDB776A224E84040A54C6A6803E654C0CA6FD1C952D94040888384285FE654C0D28DB0A888D94040020CCB9F6FEB54C060A92EE065CC4040787E5182FEEB54C0D906EE409DCA404059880E8123EB54C0F8AA9509BFC840403D0AD7A370EB54C0B8FDF2C98AC340409C4F1DAB94E154C088687407B1B74040301004C8D0D154C0D9E6C6F484BD4040,104,Morgan,5,9
0106000020E6100000010000000103000000010000002C000000D097DEFE5C3A55C0223999B855504140A565A4DE533955C003AC55BB264E4140925A28999C3655C0969350FA424E4140BC3E73D6A73655C0A41AF67B624D4140B309302C7F3155C0307A6EA12B4D41402DD15966112F55C065A9F57EA34F4140D74B5304382D55C03ACB2C42B14D41404CDC2A88812E55C0DBA50D87A54D4140EA1D6E87862E55C0180B43E4F44B41403BE0BA62462D55C08E8CD5E6FF4B41403FFED2A23E2D55C00A2C8029034B414040A19E3E022C55C08A1F63EE5A4A4140465C001AA52955C0209738F2404A4140B79BE09BA62955C058535914765D4140B7955E9B8D2855C034BBEEAD486041406D8E739B702855C0D8D5E429AB634140E15E99B7EA2655C0548D5E0D506441400F7F4DD6A82555C0D3C08F6AD8674140B208C556D02555C0FB95CE876769414006854199462755C0A741D13C806B4140EAAF5758702755C01309A69A596D41404759BF99982755C0C8B260E28F7E4140E46A64575A3155C0EE06D15AD17E4140068200193A3355C0BF982D59157F41408F8AFF3BA23555C0CA332F87DD754140AB4198DBBD3455C00E1478279F724140999658198D3455C094162EABB06D4140EB1B98DC283655C092ACC3D1556C414022A5D93C0E3755C07AE063B0E268414025C632FD123755C087C1FC15326741402FA2ED98BA3555C05C37A5BC56644140DAC70A7E1B3855C028D53E1D8F634140DF15C1FF563855C0E4F736FDD9614140CA3159DC7F3755C07A54FCDF115F414099F04BFDBC3655C0EFAB72A1F25F4140465C001AA53655C014ED2AA4FC5C41405D19541B9C3755C09529E620E85C414029965B5A0D3755C0857AFA08FC594140EC45B41D533855C0615111A7935A4140F1F3DF83D73B55C0AC55BB26A4594140073F7100FD3855C09FE8BAF083554140D5B2B5BE483955C0B3B112F3AC544140C0AF9124083C55C0DDEA39E97D554140D097DEFE5C3A55C0223999B855504140,105,Murray,1,1
0106000020E61000000100000001030000000100000014000000234223D8B83F55C0F8DF4A766C424040677DCA31593F55C0726C3D43383A4040C3BAF1EEC83D55C01689096AF8364040CAE1934E243E55C039B709F7CA3240400589EDEE013F55C03BA8C4758C31404076A4FACE2F3E55C0B8955E9B8D2F40403CB83B6BB73C55C0876F61DD782F4040EA5910CAFB3755C0BEA25BAFE9334040DC48D922693155C0FB04508C2C354040BA313D61892F55C08D62B9A5D5384040F7EAE3A1EF2D55C0B8B1D991EA3F40400A45BA9F532C55C01AD7BFEB33434040F833BC59832A55C0F908FCE1E7474040B6DAC35E282C55C03E25E7C41E48404005FD851E312C55C0E82D1EDE734A40403221E692AA3955C007EE409DF24A4040DBC2F352B13955C0B62FA017EE4C4040F77475C7624555C06B10E6762F4D4040968FA4A4874455C08A3C49BA664A4040234223D8B83F55C0F8DF4A766C424040,106,Muscogee,8,14
0106000020E6100000010000000103000000010000001C000000A6D3BA0D6AFB54C0E00B93A982B94040D1B2EE1F0BF754C05C57CC086FAF4040DDACC1FBAAF554C09D9B36E334B24040069D103AE8F454C0999658198DB84040C47AA35698F254C0B0E600C11CB94040F98381E7DEEC54C0F0C2D66CE5BF4040C4E57805A2EB54C077F52A323ABE40403D0AD7A370EB54C0B8FDF2C98AC3404059880E8123EB54C0F8AA9509BFC84040787E5182FEEB54C0D906EE409DCA4040020CCB9F6FEB54C060A92EE065CC4040C7D6338463ED54C0E1CE85915ECE404042E90B21E7EC54C03E93FDF334D0404059F78F85E8EE54C0C9E53FA4DFD2404016F88A6EBDF054C0CA880B40A3D240402446CF2D74FA54C0CFF8BEB854DF4040A7CD380D51FA54C0C040102043DB404058C6866EF6FA54C0CA4FAA7D3ADA4040B03C484F91FA54C0333509DE90D840403DEE5BAD13FB54C0B7973446EBD440405516855D140055C06FB4E386DFC7404026E4839ECD0055C05B608F8994C840409CBF0985080355C01F8315A75AC340405682C5E1CC0155C0A37895B54DBF4040153944DC9C0055C0C3B7B06EBCBF4040B741EDB776FE54C0B6BC72BD6DBE404040A54A94BDFC54C0F296AB1F9BBE4040A6D3BA0D6AFB54C0E00B93A982B94040,107,Newton,5,9
0106000020E6100000010000000103000000010000001A000000A46C91B41BD254C0916456EF70E14040062E8F3523D354C08411FB0450E840407C28D192C7D154C0B55373B9C1EC40401BD6541685D454C0F92D3A596AED404084A0A3552DD554C06BB6F292FFEF4040AAF06778B3D654C008AA46AF06F04040FD9FC37C79D854C09FCA694FC9F1404028BA2EFCE0D854C05F42058717F440400D30F31DFCD954C0B58828266FF44040660C738236DB54C05837DE1D19F74040446D1B4641DD54C02A1DACFF73F640409CA38E8EABE054C05240DAFF00F740408D7F9F71E1E154C073F22213F0FB4040F777B6476FE954C0A25EF0694EF44040EF3B86C77EE854C070E998F38CF34040423D7D04FEE754C0437573F1B7F14040503750E09DE554C06DA983BC1EF0404005DCF3FC69E454C0D74AE82E89EB4040965D30B8E6E254C0A721AAF067EA404061AA99B514E254C01EC6A4BF97E84040B8AE9811DEE054C0EDB776A224E84040BD6F7CED99DE54C0376DC66988E6404054C37E4FACDC54C0DAC70A7E1BDC4040187D0569C6D954C066D993C0E6D8404037177FDB13D354C09DF6949C13DD4040A46C91B41BD254C0916456EF70E14040,108,Oconee,5,9
0106000020E6100000010000000103000000010000000F00000021ACC612D60455C01F9F909DB7AD3E40B27F9E060C0055C0AF0AD462F0AC3E40D15AD1E638EF54C02A1BD65416A93E40971FB8CA13EF54C0604F3BFC35093F40C9C9C4AD82F154C0F2B6D26BB3093F40B554DE8E70F154C0882B67EF8C063F407FA4880CABF254C0F68E1A1362063F401F82AAD1ABF254C0B9FDF2C98A093F40EACA67791E0055C0956B0A64760A3F4038656EBE110055C0A3923A014D143F409A94826E2F0755C0A6E7DD5850143F40BE8575E3DD0655C08277F2E9B1F53E40B471C45A7C0455C02B86AB0320E63E4006F1811DFF0455C0FB1F60ADDADD3E4021ACC612D60455C01F9F909DB7AD3E40,136,Thomas,10,17
0106000020E61000000100000001030000000100000024000000CF44D8F0F4BC54C0CBA2B08BA2DD4040920035B56CBF54C04F779E78CEE240402DB5DE6FB4BE54C00BEF7211DFE5404036AFEAAC16BD54C0B44E5C8E57E8404053FD4AE7C3BC54C0B4739A05DAEB404051BEA08504BB54C09B3DD00A0CED4040C3499A3FA6BA54C053944BE317F0404017F4DE1802B954C0710168942EF540404BCCB39256B654C0075E2D7766F84040FC523F6F2AB354C00B7C45B75EF94040EC832C0B26B254C0A98427F4FAFB40409758198D7CB554C0685A626534FE404026AC8DB113B754C0A91611C5E4FD4040594DD7135DBA54C0ACA8C1340C014140DD43C2F7FEBB54C0FBCA83F414014140A48D23D6E2BC54C048FAB48AFE044140EACA67791EBF54C0AC8C463EAF06414075CAA31B61C054C00DF96706F1034140200BD12170C254C0A7CB6262F3034140C1CAA145B6C354C0884A2366F6014140AEA0698995C554C00C93A9825103414085B35BCB64C654C05BCD3AE3FB02414086764EB340C854C0AE49B72572054140280B5F5FEBCD54C0381268B0A9FF40407DC6850321CF54C0933A014D840141402DE3A6069AD054C0EA25C632FDFE40407DAD4B8DD0D154C05B94D92093F84040D1B1834A5CCF54C05D6F9BA910F340407C28D192C7D154C0B55373B9C1EC4040062E8F3523D354C08411FB0450E84040A46C91B41BD254C0916456EF70E14040663387A416C754C0A7CD380D51D940406CB2463D44C354C0C4909C4CDCDA4040F1457BBC90C154C0DF6B088ECBD84040AEF02E17F1BF54C08C7F9F71E1D84040CF44D8F0F4BC54C0CBA2B08BA2DD4040,109,Oglethorpe,5,9
0106000020E610000001000000010300000001000000130000005B72DC291D2F55C047CCECF3180B4140E40F069E7B3955C0E010AAD4EC0B41404E0D349F733955C0D9D138D4EF0A414041EF8D21003B55C0833463D1740A4140B4C189E8D73E55C080D4264EEEF940405320B3B3E84255C0C9C6832D76F94040C0E78711C24255C0F18288D4B4F3404099B85510034255C0201E8997A7F34040213D450E114255C067D5E76A2BE84040A435069D103B55C0B5C01E1329E540405AF2785A7E3955C0460BD0B69AE340408C3045B9343855C094A3005130E34040A1A17F828B2D55C0A81E69705BE540402B685A62652D55C0F816D68D77E74040956247E3502D55C028B8585183E94040475854C4E92D55C0FCE07CEA58E940404E97C5C4E62D55C0BEDEFDF15EF94040EA059FE6E42E55C00E4C6E1459F940405B72DC291D2F55C047CCECF3180B4140,110,Paulding,1,1
0106000020E61000000100000001030000000100000026000000397EA834620055C036EA211ADD3F40406347E350BFFE54C0711C78B5DC3F4040FDB5BC72BDFE54C069E388B5F840404099F4F75278FB54C08F8D40BCAE3F40406362F3716DFB54C02D095053CB404040A839799109FA54C037BD8BF7E3404040AC4B8DD0CFFA54C04F1F813FFC3C40407895B54DF1F954C006F4C29D0B3D4040F31C91EF52F954C0A6D590B8C73E40407A1A3048FAF554C02EFEB627483A40405B24ED461FF454C0D690B8C7D2394040FE5F75E448F454C015014EEFE237404038EFFFE384F354C0F25EB532E137404026C808A870F354C08577B988EF384040871403249AF254C09BAC510FD1384040A98592C9A9F254C05CE674594C3E4040DC291DACFFF154C0D28BDAFD2A3E4040A9BBB20B06F254C0B3B112F3AC4040406C3EAE0D15F154C06D1CB1169F404040B22781CD39F154C017D9CEF7533F40407D772B4B74EF54C08EE55DF5803F4040DE3829CC7BEF54C068E7340BB443404098E0D40792ED54C0A22AA6D24F424040E94482A966ED54C067EE21E17B4B4040C43F6CE9D1ED54C0FEF0F3DF834B40405D363AE7A7ED54C0B0FF3A376D5040403788D68A36EE54C02C9CA4F9635040406AA2CF4719EE54C076C58CF0F6524040560F98874CED54C0499C1551135340401CB0ABC953ED54C0304CA60A46574040CA8D226B0DEF54C09F55664AEB57404016A75A0BB3F054C0C00985083858404032005471E3FB54C013471E882C4840401137A79201FC54C03E9468C9E3454040E7FEEA71DFFC54C033C51C041D474040D1950854FFFF54C0BCE7C072844240409D668176870055C002F566D47C414040397EA834620055C036EA211ADD3F4040,111,Peach,6,11
0106000020E6100000010000000103000000010000001D000000889FFF1EBC1055C03BAA9A20EA304140594C6C3EAE1055C0349F73B7EB3B41409AB67F65A51455C03354C554FA3B414098C28366D71555C0959EE925C64641404A5AF10D851755C0EBABAB02B54641405DA5BBEB6C1755C0D8666325E6454140B37DC85BAE1D55C032E6AE25E4454140B5A4A31CCC1D55C0834E081D74474140E2395B40681E55C0E56036018647414049ECDADE6E1E55C024ED461FF345414080D591239D1F55C08C9FC6BDF945414029745E63971F55C00E4B033FAA474140E1AE5E45462155C03CA1D79FC447414051A39064562155C08690F3FE3F46414090813CBB7C2955C0F39194F4304641404835ECF7C42955C00AA2EE03903C414012D90759162955C09CF86A47713C4140B9533A58FF2855C08E226B0DA53A41405EF58079C82955C01135D1E7A33A414014C440D7BE2955C052F01472A53441400DE36E10AD2455C031992A18953441403082C64CA22455C09F93DE37BE304140FAB7CB7EDD1C55C0EFAEB321FF304140A208A9DBD91C55C026E1421EC13141405F22DE3AFF1A55C0DB300A82C731414013D38558FD1955C01230BABC393041402A155454FD1855C0A06B5F402F304140D4B66114041955C0E527D53E1D314140889FFF1EBC1055C03BAA9A20EA304140,112,Pickens,1,1
0106000020E6100000010000000103000000010000002C0000005621E527D59154C0498446B071393F40EF7211DF898D54C0D3122BA391373F4080F10C1AFA8B54C0AE9D280989343F40F27684D3828954C024BA675DA3393F4069A7E672838854C094347F4C6B433F4026378AAC358654C0EF04FBAF73473F4084D89942E77F54C0838252B472473F4077962023A07E54C037FC6EBA654B3F4021FFCC203E7E54C0172EABB019503F40E78A5242B07F54C040F2CEA10C513F4055D97745F08154C098DF6932E3593F4068B114C9578254C06C2A8BC22E5E3F402519390B7B8354C0A6AE7C96E7693F408DB3E908E08354C0728C648F50773F40AAEE91CD558554C06F0B96EA027A3F400C738236398854C069368FC3607A3F4047AAEFFCA28A54C09ACDE330987B3F40B45549641F8E54C0596FD40AD3873F4016359886E18E54C09E616A4B1D883F40A12B11A8FE8E54C025766D6FB7843F402E1F49490F9054C07862D68BA1843F40691492CCEA9054C016139B8F6B7F3F400CE9F010C69254C0F99B5088807F3F40EE3D5C72DC9254C03D4162BB7B783F400A100533A69354C0FF73982F2F783F4003D19332A99354C084B1852007753F40DAE6C6F4849454C09FC03BF9F4743F40B223D5777E9454C0FF6FECD973713F40D24CF73AA99554C072DD94F25A713F400FD3BEB9BF9554C02D93E1783E6F3F40162CD505BC9954C0953E74417D6F3F40F017B325AB9954C0460C3B8C496B3F40F8A75489B29A54C08A5759DB146B3F409B559FABAD9A54C0ED9FA70183683F40D7817346949954C08F67976F7D683F408126C286A79954C0CD177B2FBE643F408CDAFD2AC09A54C0BE1589096A643F40EE98BA2BBB9A54C01F5ED72FD8613F40573F36C98F9954C02733DE567A613F40FF9254A6989954C0CEF3A78DEA5C3F4060066344A29854C08631E9EFA55C3F40D3156C239E9854C07BF83251844C3F40C8CC052E8F9354C08FDFDBF4673B3F405621E527D59154C0498446B071393F40,113,Pierce,11,18
